       -0.5868632793        0.1378584057       -1.7682867050        1.8683240414
       -1.1977494955       -1.1852288246       -4.8785228729        5.1613817215
       -0.3650827706       -0.5213923454       -1.8455201387        1.9521987438
       -0.0457619354       -0.5230619907       -1.5223958492        1.6103965044
        0.3769155741        0.1673603058       -1.3500366211        1.4116854668
       -0.7390025258        0.5174551606       -2.8905448914        3.0280578136
       -0.7218797207        0.1934271306       -2.3945243359        2.5084397793
       -1.0998523235       -0.0962247252       -3.5374336243        3.7057211399
       -0.2077854723       -0.7754661441       -2.5722737312        2.6946454048
       -0.0329357497       -0.3764574528       -1.2107927799        1.2683942318
        0.7023202777        0.3274973631       -2.7740743160        2.8802771568
        0.7767957449       -0.0679606348       -2.7913942337        2.8982601166
        0.7470288277       -0.2001655996       -3.1367957592        3.2307283878
        0.6679466367       -0.0584376045       -2.7195069790        2.8009436131
       -1.5313647985       -1.0544739962       -8.6806831360        8.8776149750
       -0.2053346336       -0.2194903344       -1.4245823622        1.4559440613
       -0.2305294275       -0.7310341597       -4.0589756966        4.1308221817
        0.4223022759       -0.5921009779       -4.3434214592        4.4038887024
        0.4109443128       -0.0359528735       -2.2798047066        2.3168249130
        0.6002548337       -0.1608376801       -4.0581388474        4.1054434776
        0.6340560317       -0.0326446891       -4.4132337570        4.4586682320
        0.6533656716        0.3046694398       -5.8159766197        5.8604860306
       -0.1732103378        0.6464299560       -5.3990836143        5.4404025078
       -0.2766305208        0.1936987936       -2.7244422436        2.7452921867
       -0.4074962735        0.0356512517       -3.3000583649        3.3253135681
        0.2968218923       -0.1384104192       -2.6421787739        2.6623992920
        0.5981085896        0.2789026499       -5.8232102394        5.8604860306
        0.2754614055        0.2754614353       -3.4374349117        3.4594388008
       -0.1585614532        0.5917595625       -5.4057984352        5.4404025078
       -0.2996146977        0.1397126466       -2.9170613289        2.9357342720
        0.9422428012        0.0824356303       -9.9083833694        9.9534254074
        0.5233824849        0.3664763868       -6.6932835579        6.7237105370
        0.3296638131        0.7069664001       -8.1716089249        8.2087564468
        0.3510214984        4.0121946335      -42.1912078857       42.3830032349
       -0.0663479790        0.7583611012       -7.9747304916        8.0109825134
       -0.2192911506        0.2192911208       -3.2487807274        3.2635493279
       -0.3749684393        0.1004724875       -4.0666356087        4.0851221085
       -1.2842687368        0.1123589799      -13.5050458908       13.5664377213
       -0.6164879203       -0.0539357513       -6.4828319550        6.5123019218
       -1.9970350266       -0.5351039767      -21.6583957672       21.7568511963
       -0.3111985326       -0.4444375336       -5.6836929321        5.7095303535
       -0.2240289450       -0.4804314971       -5.5531582832        5.5784020424
       -0.0365409665       -0.4176657200       -4.3920655251        4.4120311737
        0.1478629410       -0.5518319011       -5.9847707748        6.0119767189
        0.2776935995       -0.5955157876       -6.8833856583        6.9146766663
        0.3947885931       -0.2764339149       -5.0487585068        5.0717096329
        0.5576960444       -0.2600579262       -6.4462385178        6.4755425453
        0.5512850285       -0.1477163881       -5.9788393974        6.0060186386
        1.2974222898       -0.1135096997      -13.6433591843       13.7053804398
        0.5316673517        0.2479204983       -7.3243889809        7.3478441238
        0.2590057552        0.1813577116       -3.9477717876        3.9604139328
        0.2027530670        0.4348053634       -5.9899930954        6.0091753006
        0.1293722838        0.4828238189       -6.2409677505        6.2609534264
       -0.0341134295        0.3899187148       -4.8869380951        4.9025878906
       -0.2616483867        0.5611067414       -7.7299513817        7.7547054291
       -1.8354144096        1.8354146481      -32.4083023071       32.5120849609
       -0.6722438931        0.4707103074      -10.2463569641       10.2791690826
       -1.0775668621        0.2887331545      -13.9285964966       13.9732007980
       -0.7030801773        0.0615115166       -8.8118648529        8.8400831223
       -0.3622905910       -0.0316963159       -4.5406708717        4.5552115440
       -0.9336012602       -0.2501576245      -12.0677013397       12.1063461304
       -1.4118024111       -0.6583341360      -19.4493522644       19.5116367340
       -0.2904252112       -0.6228187084       -8.5801115036        8.6075878143
       -0.1003188193       -0.3743946850       -4.8394155502        4.8549132347
       -0.0410233214       -0.4688983560       -5.8768081665        5.8956279755
        0.0910263583       -0.3397150636       -4.3911476135        4.4052095413
        0.2951446772       -0.6329401731       -8.7195501328        8.7474727631
        1.2387722731       -0.5776491165      -17.0656547546       17.1203041077
        0.9850673079       -0.0861822367      -12.3460693359       12.3856058121
        0.4634220898        0.1241735518       -7.1412963867        7.1573944092
        0.9992866516        0.4659750462      -16.4118881226       16.4488830566
        0.3245931268        0.2272825241       -5.8981924057        5.9114880562
        0.8830878735        0.8830878735      -18.5892982483       18.6312026978
        0.6200219989        0.8854829669      -16.0901412964       16.1264114380
        0.1576987803        0.3381861150       -5.5542349815        5.5667552948
        0.0348223969        0.3980214894       -5.9471154213        5.9605212212
       -0.0330491215        0.3777534366       -5.6442751884        5.6569986343
       -0.0898855105        0.3354573548       -5.1693701744        5.1810231209
       -0.4032325149        0.8647350669      -14.2020597458       14.2340736389
       -0.4862258434        0.6944025755      -12.6180105209       12.6464538574
       -0.2474887967        0.1732935607       -4.4971270561        4.5072646141
       -0.8067231178        0.3761810660      -13.2492933273       13.2791595459
       -0.5483410954        0.1469275504       -8.4498891830        8.4689369202
       -0.4045630693       -0.1886507869       -6.6443791389        6.6593570709
       -0.9837834835       -0.6888524294      -17.8763599396       17.9166564941
       -0.4646623433       -0.4646622837       -9.7813014984        9.8033504486
       -0.3988403380       -0.8553158641      -14.0473613739       14.0790271759
       -0.1477046758       -0.5512409210       -8.4945783615        8.5137271881
       -0.1478775591       -1.6902486086      -25.2551765442       25.3121070862
        0.1219715104       -1.3941422701      -20.8308467865       20.8778038025
        0.1380117238       -0.5150669813       -7.9371404648        7.9550323486
        0.1545077711       -0.3313430548       -5.4418468475        5.4541139603
        0.4723266363       -0.6745525002      -12.2573137283       12.2849445343
        0.3862736225       -0.3862735927       -8.1311893463        8.1495189667
        0.7310832143       -0.5119100809      -13.2845392227       13.3144855499
        0.3460382819       -0.1613603234       -5.6831955910        5.6960067749
        0.5196534991       -0.1392408013       -8.0078191757        8.0258703232
        0.3889491856       -0.0340286754       -5.8115596771        5.8246598244
        0.6686967015        0.0585033968      -11.9066991806       11.9256038666
        0.6713781357        0.1798952818      -12.3290596008       12.3486356735
        0.9245731831        0.6473931074      -20.0208969116       20.0526847839
        0.8789085746        0.8789087534      -22.0477962494       22.0828037262
        0.3672730625        0.7876195908      -15.4151439667       15.4396200180
        0.2370814532        0.8848002553      -16.2483024597       16.2741012573
        0.2436768562        2.7852418423      -49.5935363770       49.6722793579
       -0.1315405518        0.4909159541       -9.0150871277        9.0294008255
       -0.9462382793        2.0292146206      -39.7153968811       39.7784538269
       -0.2430562377        0.3471202254       -7.5166106224        7.5285453796
       -0.3971106708        0.3971106708       -9.9616918564        9.9775085449
       -0.3637726009        0.2547163069       -7.8772044182        7.8897113800
       -0.8222213387        0.3834080994      -16.0923557281       16.1179065704
       -1.2661994696        0.3392769992      -23.2522392273       23.2891578674
       -0.3730807304       -0.0326403379       -6.6430134773        6.6535611153
       -0.9396700859       -0.2517838776      -17.2559185028       17.2833175659
       -0.4137818217       -0.4137817621      -10.3798942566       10.3963747025
       -0.2043012530       -0.2917724550       -6.3180980682        6.3281297684
       -0.2663393617       -0.9939918518      -18.2534770966       18.2824592590
        0.0349594764       -0.3995881379       -7.1149983406        7.1262950897
        0.2310348749       -0.4954559505       -9.6969718933        9.7123680115
        0.5073974729       -0.7246387601      -15.6914739609       15.7163887024
        0.4187275767       -0.4187274575      -10.5039577484       10.5206356049
        0.6584735513       -0.4610680640      -14.2587203979       14.2813596725
        0.4188422263       -0.1953093261       -8.1975021362        8.2105178833
        0.7350481153       -0.0643082783      -13.0881395340       13.1089200974
        0.3031139970        0.2122426778       -7.8223204613        7.8310680389
        0.5417215824        0.5417217016      -16.1951541901       16.2132644653
        0.1958879977        0.2797569931       -7.2195568085        7.2276306152
        0.1894859523        0.4063538909       -9.4781351089        9.4887342453
       -0.0487209968        0.5568834543      -11.8171672821       11.8303823471
       -0.4846842587        1.8088666201      -39.5873756409       39.6316452026
       -0.1625601351        0.3486113548       -8.1312971115        8.1403903961
       -0.5659266710        0.8082271218      -20.8575305939       20.8808555603
       -0.5122426748        0.5122427344      -15.3138608932       15.3309860229
       -0.2765881717        0.1289751828       -6.4513692856        6.4585838318
       -0.6462364197        0.1731585115      -14.1429986954       14.1588144302
       -0.5174398422        0.0452700779      -10.9801702499       10.9924497604
       -0.4210643470       -0.0368384197       -8.9350652695        8.9450569153
       -0.8960781097       -0.2401033640      -19.6108283997       19.6327590942
       -0.4881891310       -0.2276462764      -11.3869218826       11.3996562958
       -0.4376358092       -0.3064358830      -11.2938585281       11.3064880371
       -0.5051370859       -0.5051371455      -15.1014356613       15.1183233261
       -0.2057866007       -2.3521513939      -49.9130783081       49.9688949585
        0.0415379815       -0.4747811258      -10.0749425888       10.0862092972
        0.2206064612       -0.4730921686      -11.0347919464       11.0471324921
        0.2740797997       -0.3914265335      -10.1013593674       10.1126556396
        0.4468251467       -0.4468252063      -13.3581562042       13.3730945587
        1.2069263458       -0.8450991511      -31.1465854645       31.1814174652
        0.3790888190       -0.1767720282       -8.8421802521        8.8520689011
        0.2931883633       -0.0785596073       -6.4164805412        6.4236559868
        0.5154973865       -0.0451001711      -10.9389476776       10.9511804581
        0.9246789217        0.0808989629      -23.3715171814       23.3899421692
        0.8475591540        0.2271028310      -22.0936088562       22.1110267639
        0.3337173164        0.1556149274       -9.2713632584        9.2786722183
        0.5958677530        0.4172311723      -18.3157978058       18.3302364349
        0.2538209856        0.2538210154       -9.0382204056        9.0453453064
        0.3205381334        0.6873962283      -19.0973033905       19.1123580933
        0.1309777349        0.4888156652      -12.7421226501       12.7521677017
        0.1230220273        1.4061502218      -35.5408363342       35.5688552856
       -0.0400153510        0.4573774934      -11.5603437424       11.5694570541
       -0.2009862512        0.4310164452      -11.9745292664       11.9839696884
       -0.4559346139        0.4559344947      -16.2352104187       16.2480087280
       -0.2857139707        0.1332306266       -7.9377260208        7.9439835548
       -0.4537091255       -0.1215710416      -11.8269834518       11.8363075256
       -0.4526633322       -0.2110804170      -12.5759248734       12.5858392715
       -0.3053908348       -0.3053908646      -10.8745527267       10.8831253052
       -0.5210433006       -0.7441268563      -22.8729820251       22.8910140991
       -0.1586828530       -0.3402965963       -9.4541444778        9.4615974426
       -0.0863350555       -0.3222068548       -8.3990736008        8.4056949615
        0.0288804527       -0.3301050961       -8.3434982300        8.3500757217
        0.1342671663       -0.5010918379      -13.0621290207       13.0724267960
        0.2432058156       -0.5215564370      -14.4899272919       14.5013504028
        0.4812294245       -0.4812294245      -17.1359233856       17.1494331360
        0.7290211320       -0.5104659200      -22.4086647034       22.4263305664
        1.1368118525       -0.5301039219      -31.5830020905       31.6079006195
        0.4599956274       -0.1232554466      -11.9908609390       12.0003137589
        0.9228223562       -0.0807363391      -23.3245906830       23.3429794312
        0.7914829254        0.0692458376      -23.8435401917       23.8567733765
        0.9750795364        0.2612718344      -30.2949352264       30.3117485046
        0.5050957203        0.2355300486      -16.7252159119       16.7344989777
        0.8026379943        0.5620131493      -29.4055366516       29.4218559265
        0.4205340445        0.6005848646      -22.0030937195       22.0153045654
        0.1371294409        0.2940751016       -9.7376985550        9.7431030273
        0.1846629083        0.6891714931      -21.4120025635       21.4238853455
       -0.1085309312        0.4050428569      -12.5843553543       12.5913391113
       -0.4136466384        0.5907486081      -21.6427268982       21.6547374725
       -0.2728238404        0.2728238404      -11.5789985657       11.5854244232
       -1.0289478302        0.4798061252      -34.0714950562       34.0904045105
       -0.2958683670        0.0792776570       -9.1923885345        9.1974897385
       -0.4439722896       -0.0388426110      -13.3747358322       13.3821582794
       -0.3306644559       -0.0886013284      -10.2734756470       10.2791776657
       -0.5895422101       -0.2749080360      -19.5214805603       19.5323143005
       -0.8341954947       -0.8341954947      -35.4043388367       35.4239883423
       -0.1565144211       -0.3356462717      -11.1142387390       11.1204071045
       -0.1667263210       -0.6222311258      -19.3322200775       19.3429489136
       -0.0406642035       -0.4647945464      -14.0020055771       14.0097761154
        0.2316460013       -0.8645148873      -26.8597850800       26.8746910095
        0.5403425097       -1.1587684155      -38.3702583313       38.3915519714
        0.8220294118       -1.1739792824      -43.0100364685       43.0339050293
        0.3222934306       -0.3222934604      -13.6785507202       13.6861419678
        0.3053009212       -0.2137739509      -11.1850385666       11.1912460327
        0.9378538728       -0.4373284578      -31.0551223755       31.0723571777
        0.6265600920       -0.1678862721      -19.4667167664       19.4775199890
        0.6551311016       -0.0573164672      -19.7359218597       19.7468757629
        0.3796047866        0.0332111642      -13.6251068115       13.6304340363
        0.3508717418        0.1636142284      -13.8428440094       13.8482561111
        0.4218821824        0.2954051793      -18.4153270721       18.4225273132
        0.1912090331        0.2730748653      -11.9198236465       11.9244842529
        0.2094403952        0.4491464198      -17.7200469971       17.7269744873
       -0.0390521400        0.4463674128      -16.0214118958       16.0276756287
       -0.1618459970        0.3470797837      -13.6932334900       13.6985874176
       -0.3107609749        0.4438126087      -19.3725910187       19.3801651001
       -0.2821230888        0.1975446641      -12.3147802353       12.3195953369
       -0.4773888886        0.2226100266      -18.8342781067       18.8416423798
       -0.5248029232        0.0459142178      -18.8366947174       18.8440589905
       -0.4015188813       -0.0351284072      -14.4116735458       14.4173078537
       -0.4600560367       -0.1232716739      -17.0301895142       17.0368480682
       -0.4550363421       -0.3186199367      -19.8625106812       19.8702774048
       -0.3944240510       -0.3944241703      -19.9448585510       19.9526557922
       -0.2933231592       -0.4189089835      -18.2855377197       18.2926864624
       -0.1670777500       -0.3582995236      -14.1358823776       14.1414089203
       -0.1032502800       -0.3853355050      -14.2642135620       14.2697906494
       -0.0382498801       -0.4371985495      -15.6923141479       15.6984491348
        0.0971573442       -1.1105117798      -39.8594665527       39.8750495911
        0.3306382895       -1.2339589596      -45.6782608032       45.6961212158
        0.2932026684       -0.4187367857      -18.2780246735       18.2851715088
        0.5691078305       -0.5691075921      -28.7780838013       28.7893352509
        0.6884677410       -0.4820701182      -30.0518875122       30.0636367798
        0.6129776239       -0.2858360410      -24.1836299896       24.1930847168
        0.5000532269       -0.1339887977      -18.5107955933       18.5180320740
        0.6272743344       -0.0548793189      -22.5146808624       22.5234832764
        0.5954155326        0.1595410109      -26.2340145111       26.2412548065
        0.4054836631        0.1890800297      -19.0408458710       19.0461006165
        0.1383573562        0.2967081666      -13.9329309464       13.9367761612
        0.0322836637        0.3690033853      -15.7642993927       15.7686500549
       -0.0408288799        0.4666771889      -19.9370479584       19.9425506592
       -0.1389303207        0.2979371548      -13.9906339645       13.9944953918
       -0.4876434207        0.6964272261      -36.1826019287       36.1925888062
       -0.2409480363        0.2409480959      -14.5019664764       14.5059690475
       -0.2597086728        0.1818500012      -13.4930639267       13.4967880249
       -0.7112181187        0.3316466212      -33.3976287842       33.4068450928
       -0.5368927121        0.1438600272      -23.6554965973       23.6620254517
       -1.0939117670       -0.0957046822      -46.7333335876       46.7462310791
       -0.5712748766       -0.1530725211      -25.1703720093       25.1773185730
       -1.2145931721       -0.5663739443      -57.0352783203       57.0510177612
       -0.4261792600       -0.4261791110      -25.6504898071       25.6575698853
       -0.3962901533       -0.8498465419      -39.9073905945       39.9184036255
       -0.1554724574       -0.5802310109      -25.5649852753       25.5720405579
       -0.0477574579       -0.5458690524      -23.3202285767       23.3266639709
        0.1031628475       -0.3850093186      -16.9635143280       16.9681968689
        0.4472428858       -0.9591158628      -45.0385093689       45.0509376526
        0.4875618219       -0.6963108778      -36.1765632629       36.1865463257
        0.3013251722       -0.3013253510      -18.1358909607       18.1408958435
        0.4376659691       -0.3064571619      -22.7387790680       22.7450542450
        0.7853835821       -0.3662305176      -36.8803291321       36.8905067444
        0.4938820899       -0.1323353946      -21.7604503632       21.7664566040
        0.9360870123       -0.0818971470      -39.9908409119       40.0018768311
        0.8586933613        0.0751256421      -43.7590904236       43.7675781250
        0.5842665434        0.2724481523      -32.7268981934       32.7332458496
        0.4427599013        0.3100240231      -27.4393138885       27.4446372986
        0.3072492778        0.3072493672      -22.0584621429       22.0627422333
        0.1454790682        0.5429356694      -28.5347442627       28.5402793884
        0.0770128220        0.8802576661      -44.8580131531       44.8667144775
       -0.0412157066        0.4710989594      -24.0072441101       24.0119018555
       -0.4225836992        0.4225834906      -30.3387069702       30.3445930481
       -0.2697929442        0.1889109313      -16.7199611664       16.7232055664
       -0.2995165586        0.1396667510      -16.7770042419       16.7802581787
       -0.3264937699       -0.0285645928      -16.6379566193       16.6411838531
       -0.4019951522       -0.1874535978      -22.5172080994       22.5215759277
       -0.1728777289       -0.3707377017      -20.7663593292       20.7703876495
       -0.0341112018       -0.3898921907      -19.8689403534       19.8727951050
        0.1862418354       -0.2659808099      -16.4837150574       16.4869136810
        0.3022859991       -0.3022859097      -21.7021255493       21.7063350677
        0.2786355317       -0.1951025724      -17.2679691315       17.2713184357
        0.8022618890       -0.0701890215      -40.8833351135       40.8912658691
        0.8272070289        0.3010784686      -53.2554550171       53.2627296448
        0.3342301846        0.2804522812      -26.3953514099       26.3989562988
        0.3747543991        0.6490931511      -45.3432159424       45.3494071960
        0.1007840931        0.5715739727      -35.1121101379       35.1169052124
       -0.1094177514        0.6205400229      -38.1201171875       38.1253242493
       -0.6277266741        0.5267255902      -49.5738449097       49.5806159973
       -0.5992215276        0.2180989385      -38.5777854919       38.5830535889
       -0.5080740452        0.0000001412      -30.7370853424       30.7412834167
       -0.4793265462       -0.1744604409      -30.8589630127       30.8631782532
       -0.3169527948       -0.2659548819      -25.0308971405       25.0343151093
       -0.3481177390       -0.6029571891      -42.1203269958       42.1260795593
       -0.1066931412       -0.6050862670      -37.1707878113       37.1758651733
        0.0746380910       -0.4232941270      -26.0031948090       26.0067462921
        0.4680296183       -0.8106513619      -56.6290473938       56.6367797852
        0.8417309523       -0.7062965035      -66.4745330811       66.4836120605
        0.6854472756       -0.2494825870      -44.1289901733       44.1350173950
        0.7291378975       -0.0000001378      -44.1108283997       44.1168518066
        0.7679194212        0.2794996500      -62.6913795471       62.6967086792
        0.8343561292        0.7001078129      -83.5556030273       83.5627059937
        0.3862967193        0.6690852642      -59.2691841125       59.2742233276
        0.3050459027        1.7300026417     -134.7634429932      134.7749023438
       -0.0760598779        0.4313566983      -33.6017494202       33.6046066284
       -0.3934094012        0.6814052463      -60.3605003357       60.3656311035
       -0.8003242612        0.6715520620      -80.1475372314       80.1543502808
       -1.0185877085        0.3707356453      -83.1554260254       83.1624908447
       -0.7964373231        0.0000000497      -61.0983695984       61.1035614014
       -0.7971152067       -0.2901261747      -65.0748672485       65.0803985596
       -1.2216095924       -1.0250515938     -122.3366165161      122.3470153809
       -0.3876728117       -0.6714689136      -59.4803237915       59.4853782654
       -0.2203553021       -1.2496981621      -97.3487625122       97.3570404053
        0.2086182535       -1.1831326485      -92.1634597778       92.1712951660
        0.5159665346       -0.8936806321      -79.1643676758       79.1710968018
        0.5701851845       -0.4784423411      -57.1005363464       57.1053886414
        0.7828865051       -0.2849474549      -63.9132690430       63.9187011719
        0.8287899494       -0.0000000976      -63.5802497864       63.5856552124
        0.4682901204        0.0367911160        0.0391223356        0.4713595212
        0.9596577287        0.2127508074        0.0427953079        0.9838889241
        1.2073760033        0.7719006538        0.1195213497        1.4380099773
        0.3010719419        0.4744990766        0.0265414361        0.5625816584
        0.1092717201        0.3905900717        0.0065640416        0.4056402445
        0.1678182483        0.7569791675        0.0337569900        0.7760927677
       -0.0403733924        0.9247044921        0.0402974747        0.9264622927
        0.2212925553       -0.9981850982        0.0445134155        1.0233892202
        0.2057619840        0.2402880937        0.0320590399        0.3179687858
        0.2820620239        1.2722998857        0.1706418693        1.3143153191
       -0.2892424464       -0.6680846810        0.1037715301        0.7353685498
       -0.2330446541       -0.7391226292        0.1014786512        0.7816073895
        0.4624584317        0.6026874781        0.1666244268        0.7777298093
        0.1680504233       -0.4903853536        0.1256591380        0.5333938003
        1.9135996103       -3.6759874821        0.9089883566        4.2427597046
        0.1316743046        0.2894878983        0.0886225328        0.3301444054
        0.1594440937        0.5108010769        0.1685576737        0.5610274673
       -0.7248855233        1.0796419382        0.4332718551        1.3706970215
        0.4126642942       -1.0157555342        0.3318353891        1.1456656456
        0.4748730063       -0.5182327032        0.2174738944        0.7357747555
        0.2797422707       -0.1509806514        0.0941570848        0.3315364718
        0.5306804180        0.4862789810        0.2892058790        0.7757119536
        0.3603901267        0.6923030615        0.3135972917        0.8411347866
        0.2504716516        0.1856722683        0.1580820382        0.3495714068
       -0.3139238358        0.3270888329        0.2478973716        0.5167091489
       -0.4127693772        0.3744438291        0.2937550545        0.6299831867
       -0.6016165018        0.1896890998        0.3136645854        0.7044926286
       -0.4514088035        0.0902957544        0.2331690490        0.5160339475
       -0.2531280220       -0.2980535924        0.1832632869        0.4318508506
       -0.2280301303       -0.3230142295        0.1928749532        0.4399280548
       -1.7466228008       -2.5869572163        1.5300825834        3.4762325287
        0.7336857915       -0.0965916887        0.3679652214        0.8264521956
        0.2466780245        0.7899994254        0.4691489637        0.9513410330
       -0.5785712004        0.5301626325        0.4680572152        0.9137256145
       -0.7823857069       -0.0341597721        0.4670974910        0.9118521214
       -0.4621782005       -0.0970997885        0.2763114274        0.5471609235
